,price_a,price_b,beta,spread,zscore,side,entry_z,holding_days,exit_reason,position_a,position_b,model,ret_a,ret_b,weight_a,weight_b,pair_id,target_notional_a,target_notional_b,pair_pnl,pair_gross_exposure
2015-09-03,33.14307403564453,28.093482971191406,1.1796657531782437,0.0021542870338535636,1.0007654619270978,0,,0,,0,0,kalman_beta,0.006717507790010124,0.001411310253150555,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-04,32.62944412231445,27.69761848449707,1.1780799689764616,-0.0005654026237280618,-0.2015157394736926,0,,0,,0,0,kalman_beta,-0.015497352864060843,-0.014090972169605198,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-09-08,33.157325744628906,28.17264938354492,1.1769472655318869,-0.00039691012288756156,-0.14001686679952957,0,,0,,0,0,kalman_beta,0.016178075861042585,0.01715060445769856,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-09,32.72218322753906,28.014299392700195,1.1681634228465925,-0.0030966396868166157,-1.317959563092374,0,,0,,0,0,kalman_beta,-0.013123570955065111,-0.005620699306228993,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-09-10,32.756736755371094,27.90873908996582,1.1736395213231217,0.0019375690917158295,0.9463552532586448,0,,0,,0,0,kalman_beta,0.0010559664552869386,-0.003768086478074917,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-11,33.18149948120117,28.17924690246582,1.177467877823238,0.0013414322976927906,0.6687456817365703,0,,0,,0,0,kalman_beta,0.012967186841663425,0.00969258452085553,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-14,33.29668426513672,28.126476287841797,1.1837416457840175,0.0022029340617280013,1.0215656338593637,0,,0,,0,0,kalman_beta,0.0034713555968379772,-0.0018726765412387936,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-15,33.62065124511719,28.126476287841797,1.1951952085080646,0.004021553672977518,1.7709484217732754,0,,0,,0,0,kalman_beta,0.009729706940209581,0.0,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-16,33.62785720825195,28.311206817626953,1.1878832308638652,-0.002550615925841271,-1.083961522895274,0,,0,,0,0,kalman_beta,0.0002143314560514309,0.006567851866499552,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-17,34.31178283691406,28.68728256225586,1.1959654933918868,0.0027827932732620297,1.195390531564746,0,,0,,0,0,kalman_beta,0.020338067466703746,0.013283635242096192,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-18,33.995018005371094,28.654298782348633,1.1864984939523482,-0.003264345146163805,-1.3682805282225892,0,,0,,0,0,kalman_beta,-0.009231954895744465,-0.0011497701058176268,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-09-21,34.20378875732422,28.878618240356445,1.1844229720930644,-0.0007100888597406652,-0.2724576316076194,0,,0,,0,0,kalman_beta,0.006141216101728242,0.007828474872537905,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-22,34.17499542236328,28.3771915435791,1.2040709968280288,0.006842113306085196,2.7288223925439277,-1,2.7288223925439277,1,,-1,1,kalman_beta,-0.0008418171204723768,-0.01736325099088798,-0.45370589306748377,0.5462941069325162,ES__SO,-36111.397618468174,43480.68652732229,-31.836833658316184,79592.08414579046
2015-09-23,34.35497283935547,28.33759880065918,1.2122453873718266,0.0028494040629709616,1.1096422208999304,-1,2.7288223925439277,2,,-1,1,kalman_beta,0.005266347947318728,-0.0013952311968264963,-0.4520294202932035,0.5479705797067966,ES__SO,-35976.81236151253,43612.72483758528,-251.52064123966605,79589.5371990978
2015-09-24,34.678932189941406,28.68728256225586,1.2089009703984963,-0.001151537665563751,-0.5290395804442926,-1,2.7288223925439277,3,,-1,1,kalman_beta,0.009429765877003504,0.012339922096312073,-0.4527138216701472,0.5472861783298527,ES__SO,-36022.17420070394,43547.24134709467,198.3093106882006,79569.41554779862
2015-09-25,35.19729995727539,29.11614227294922,1.208859121122658,-1.4201284272985504e-05,-0.07137636184854444,0,,0,mean_reversion_exit,0,0,kalman_beta,0.014947627697842858,0.014949471416913385,0.0,0.0,ES__SO,0.0,0.0,80.16264422287004,0.0
2015-09-28,35.341270446777344,29.089746475219727,1.2148349277881965,0.0020303881768413135,0.7650835519534097,0,,0,,0,0,kalman_beta,0.004090384480534448,-0.0009065691973216827,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-29,35.49246597290039,29.221710205078125,1.2145951358712768,-8.110402755079349e-05,-0.1317582267781573,0,,0,,0,0,kalman_beta,0.004278157638694546,0.0045364345120990635,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-09-30,36.442771911621094,29.49222183227539,1.2354371512936113,0.00698538583553443,2.626284379638001,-1,2.626284379638001,1,,-1,1,kalman_beta,0.02677486369772919,0.009257214081544562,-0.4473397963442256,0.5526602036557743,ES__SO,-35613.29661493544,43997.98971813025,-31.844514533226274,79611.28633306568
2015-10-01,35.93881607055664,29.155723571777344,1.2326824980710223,-0.000934094970041599,-0.5236849163117194,-1,2.626284379638001,2,,-1,1,kalman_beta,-0.01382869125012276,-0.011409729060487206,-0.44789171808529565,0.5521082819147043,ES__SO,-35647.813230409374,43942.43546363027,-10.12117737343265,79590.24869403965
2015-10-02,36.36357879638672,29.485614776611328,1.2332585221286447,0.00019309292850522297,-0.043342880400941586,0,,0,mean_reversion_exit,0,0,kalman_beta,0.01181905171823594,0.011314800815072745,0.0,0.0,ES__SO,0.0,0.0,43.47461860508104,0.0
2015-10-05,36.78831481933594,29.822114944458008,1.233588081626504,0.00010925495688951514,-0.07437057941662013,0,,0,,0,0,kalman_beta,0.011680259122114345,0.011412350408701588,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-06,36.45718002319336,29.551591873168945,1.2336780392929647,3.0103116387181217e-05,-0.10075118793835512,0,,0,,0,0,kalman_beta,-0.00900108628972951,-0.009071223546448515,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-07,36.29877853393555,29.53179359436035,1.2291932053787806,-0.001501494900793432,-0.7040714311696833,0,,0,,0,0,kalman_beta,-0.0043448640064053246,-0.0006699564237880873,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-08,36.766727447509766,29.78911781311035,1.2341779722846309,0.0016544287772504163,0.6212344546436149,0,,0,,0,0,kalman_beta,0.01289158843559246,0.008713463946163458,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-09,36.44998550415039,29.66376304626465,1.2288315460247232,-0.0017823009020503378,-0.8092918142758021,0,,0,,0,0,kalman_beta,-0.008614907155160112,-0.0042080724790894974,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-12,36.84593200683594,30.09261131286621,1.2244655740718642,-0.0014345796942620836,-0.6446763283679647,0,,0,,0,0,kalman_beta,0.010862734160496768,0.014456974522508048,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-13,36.68035507202149,30.066226959228516,1.2200337959120666,-0.0014579337997844277,-0.6512267713801012,0,,0,,0,0,kalman_beta,-0.004493764326105931,-0.0008767718216070586,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-14,36.89634323120117,30.033233642578125,1.228425155994418,0.002763508800335046,1.079474920616582,0,,0,,0,0,kalman_beta,0.005888387905612857,-0.0010973547394267369,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-15,37.31389236450195,30.23116683959961,1.2342228065542855,0.001896782320471857,0.7270441414507443,0,,0,,0,0,kalman_beta,0.011316816159377074,0.006590472387258073,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-16,37.60906600952149,30.495100021362305,1.2332921637588443,-0.0003018798668037448,-0.19087427207775257,0,,0,,0,0,kalman_beta,0.00791055626510695,0.008730499327501029,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-19,37.42188262939453,30.323545455932617,1.2340781926091897,0.00025645963459908216,0.03698573074799888,0,,0,,0,0,kalman_beta,-0.004977081326070998,-0.005625643638142219,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-20,37.58026123046875,30.33012962341309,1.2389877778670113,0.0016013259377558597,0.5848183157629121,0,,0,,0,0,kalman_beta,0.004232245679425484,0.00021713052947713862,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-21,37.479469299316406,30.402721405029297,1.2328327962540484,-0.0020027441786751865,-0.8796329156349006,0,,0,,0,0,kalman_beta,-0.0026820444523846243,0.0023933884397306926,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-22,37.94022750854492,30.67982292175293,1.2366110862468582,0.0012183594147714416,0.44607648293196334,0,,0,,0,0,kalman_beta,0.012293616154189335,0.009114365554058423,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-23,37.23468780517578,30.22457504272461,1.2319843197803966,-0.0015147194868490033,-0.702456167792129,0,,0,,0,0,kalman_beta,-0.01859608520297451,-0.014838673619121057,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-26,37.47227096557617,30.112398147583008,1.2442792471179713,0.0040388695849955525,1.632026793616665,0,,0,,0,0,kalman_beta,0.006380694304287005,-0.0037114465623762083,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-27,37.38589096069336,30.125600814819336,1.2410360223177592,-0.0010648444626752962,-0.5132773283065604,0,,0,,0,0,kalman_beta,-0.0023051713348829495,0.00043844622310129644,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-10-28,36.69475173950195,29.907873153686523,1.227080473458211,-0.0046154100518265295,-1.9249613746933327,0,,0,,0,0,kalman_beta,-0.018486632347963883,-0.007227330086167383,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-29,36.543556213378906,29.657155990600582,1.2321433627303986,0.0016883021003195609,0.6309610063434418,0,,0,,0,0,kalman_beta,-0.004120358333431273,-0.008382982026090224,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-10-30,36.67314910888672,29.75613021850586,1.2324534739858934,0.00010304871255328862,-0.026572057380713648,0,,0,,0,0,kalman_beta,0.0035462584634926575,0.003337279809859206,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-02,36.687538146972656,29.84190368652344,1.2294302774371724,-0.0010017816032359406,-0.4872183548572104,0,,0,,0,0,kalman_beta,0.000392358944774962,0.0028825478107443736,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-03,37.04031753540039,29.98046112060547,1.2354160581791924,0.0019744353874457943,0.7394170519395626,0,,0,,0,0,kalman_beta,0.009615782531236627,0.004643049436038549,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-04,37.141109466552734,30.217967987060547,1.2291743887750022,-0.0020428639649949787,-0.9006862848498967,0,,0,,0,0,kalman_beta,0.0027211411202405777,0.0079220551511745,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-05,37.07631301879883,30.10581398010254,1.2315078522431684,0.0007667041303989208,0.2336010079044868,0,,0,,0,0,kalman_beta,-0.00174460183566294,-0.0037115006212871116,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-11-06,35.290889739990234,28.759855270385746,1.2271407947658142,-0.0015019138607215154,-0.7049586460877819,0,,0,,0,0,kalman_beta,-0.04815536210149396,-0.04470760068491619,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-11-09,35.52846908569336,29.043569564819336,1.223326447257038,-0.0012976856997184427,-0.6011258064299979,0,,0,,0,0,kalman_beta,0.006732030488704632,0.009864941661432258,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-10,36.26278305053711,29.3206787109375,1.2366120576585873,0.004478217858356004,1.7537691643064757,0,,0,,0,0,kalman_beta,0.020668325535575738,0.009541153180214756,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-11,36.766727447509766,29.709941864013672,1.2375126136398622,0.0002996402858457259,0.054055204581973895,0,,0,,0,0,kalman_beta,0.013897013813593428,0.01327606215783006,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-12,36.1619873046875,29.311241149902344,1.2337672980859877,-0.0012634923743348736,-0.576789333338274,0,,0,,0,0,kalman_beta,-0.01644802746411489,-0.013419774294282871,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-11-13,35.85243225097656,29.35131072998047,1.2216326360232015,-0.004086846825558155,-1.6662997631918863,0,,0,,0,0,kalman_beta,-0.008560233460145339,0.0013670379863208737,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-16,36.69475173950195,29.878910064697266,1.2280444727251854,0.0021213834975668533,0.7886667337300147,0,,0,,0,0,kalman_beta,0.023494068202372764,0.01797532449472139,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-17,35.74443817138672,29.451494216918945,1.2138334911173267,-0.004771872557761014,-1.8538793819802082,0,,0,,0,0,kalman_beta,-0.025897806172979765,-0.014304934378557621,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-11-18,36.42837905883789,29.685222625732425,1.2270075268948215,0.004387459515747594,1.6459646271089567,0,,0,,0,0,kalman_beta,0.01913419044864617,0.007936045862121599,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-19,36.745140075683594,30.17275619506836,1.2179237692511806,-0.0029768781109709153,-1.215839503183076,0,,0,,0,0,kalman_beta,0.008695446380803329,0.016423443256016412,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-20,37.033103942871094,30.21282386779785,1.2256574275842023,0.002531961011392525,0.9159054636714956,0,,0,,0,0,kalman_beta,0.007836787847165239,0.0013279420835952127,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-23,36.8099250793457,29.999116897583008,1.227018660473424,0.00044884828774627294,0.10076594555780746,0,,0,,0,0,kalman_beta,-0.006026469287307767,-0.007073386160458273,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-11-24,36.4643669128418,29.92565536499023,1.218591592386751,-0.002785111598768708,-1.2154178599999763,0,,0,,0,0,kalman_beta,-0.009387635692249763,-0.002448789837500076,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-11-25,36.255592346191406,29.77206039428711,1.2177814030164693,-0.0002691314546083845,-0.20823830082653172,0,,0,,0,0,kalman_beta,-0.005725440596553111,-0.005132551612647807,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-11-27,36.37797927856445,29.77206039428711,1.2218379058918285,0.0013473523236484652,0.43010621924727915,0,,0,,0,0,kalman_beta,0.0033756704677285754,0.0,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-11-30,36.68035507202149,29.745349884033203,1.2330208754629122,0.0037177170602404885,1.357093700570842,0,,0,,0,0,kalman_beta,0.008312055794567286,-0.0008971670049088276,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-12-01,36.550758361816406,30.17275619506836,1.211615317670725,-0.007015220472680994,-2.68736827694928,1,-2.68736827694928,1,,1,-1,kalman_beta,-0.003533136741741605,0.014368844632907773,0.45215819948886987,-0.5478418005111301,ES__SO,35989.82961690751,-43605.828844204654,-31.83826338444487,79595.65846111217
2015-12-02,35.80204391479492,29.52495384216309,1.212591794867525,0.0003271419455472824,0.04456560623990591,0,,0,mean_reversion_exit,0,0,kalman_beta,-0.020484238373659758,-0.02146977719626264,0.0,0.0,ES__SO,0.0,0.0,166.4527614454586,0.0
2015-12-03,35.506858825683594,29.50491714477539,1.2035247195318528,-0.0030383057927636514,-1.2110940302135407,0,,0,,0,0,kalman_beta,-0.008244922826580403,-0.0006786360275045089,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-12-04,36.44998550415039,29.93901252746582,1.2173223515212568,0.004556371991334629,1.5768262178394745,0,,0,,0,0,kalman_beta,0.02656181677734315,0.014712645372308542,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-12-07,36.84593200683594,30.23953437805176,1.2184566263534635,0.0003709660554065408,0.049490527633222633,0,,0,,0,0,kalman_beta,0.010862734160496768,0.010037801023338622,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-12-08,36.7955436706543,30.25289726257324,1.2162885511850616,-0.0007089099914239227,-0.3300022426211083,0,,0,,0,0,kalman_beta,-0.0013675413658227331,0.0004419011336092016,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-12-09,36.60115051269531,30.14603805541992,1.2141513174856526,-0.000701309265402017,-0.3031567629742898,0,,0,,0,0,kalman_beta,-0.005283062527868587,-0.0035321974694145775,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2015-12-10,35.46730422973633,29.711942672729492,1.1939318755740655,-0.006731212464707426,-2.42446695200256,1,-2.42446695200256,1,,1,-1,kalman_beta,-0.03097843283821644,-0.014399749044713417,0.45580266695306537,-0.5441973330469345,ES__SO,36284.822016238395,-43321.60560471865,-31.842571048382823,79606.42762095705
2015-12-11,35.503604888916016,29.651838302612305,1.1973111952486244,0.0011269294963369703,0.4021793112222674,0,,0,mean_reversion_exit,0,0,kalman_beta,0.001023496427711379,-0.002022902735752563,0.0,0.0,ES__SO,0.0,0.0,92.24256462695107,0.0
2015-12-14,35.70685577392578,30.01914405822754,1.189554592213509,-0.0025548948576599173,-0.9338569844760354,0,,0,,0,0,kalman_beta,0.005724795711469222,0.01238728445321624,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-12-15,36.09157943725586,30.326358795166016,1.1901000639183505,0.00017789671795043205,0.0506426871280001,0,,0,,0,0,kalman_beta,0.010774504083079117,0.010233960580041224,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-12-16,37.129615783691406,30.940767288208008,1.1999209789715715,0.0031400090932791613,1.195830738111399,0,,0,,0,0,kalman_beta,0.028761178164567136,0.020259883396879452,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2015-12-17,37.543365478515625,31.060976028442383,1.2086097046903381,0.002768413386206703,1.0564542638569367,0,,0,,0,0,kalman_beta,0.01114338745745802,0.0038851247325140115,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
