date,equity,daily_return,gross_exposure,net_exposure
2012-07-24,998799.9690909429,0.0,0.0,0.0
2012-07-25,998799.9690909429,0.0,0.0,0.0
2012-07-26,998799.9690909429,0.0,0.0,0.0
2012-07-27,998799.9690909429,0.0,0.0,0.0
2012-07-30,998799.9690909429,0.0,0.0,0.0
2012-07-31,998799.9690909429,0.0,0.0,0.0
2012-08-01,998799.9690909429,0.0,0.0,0.0
2012-08-02,998799.9690909429,0.0,0.0,0.0
2012-08-03,998799.9690909429,0.0,0.0,0.0
2012-08-06,998799.9690909429,0.0,0.0,0.0
2012-08-07,998799.9690909429,0.0,0.0,0.0
2012-08-08,998799.9690909429,0.0,0.0,0.0
2012-08-09,998799.9690909429,0.0,0.0,0.0
2012-08-10,998799.9690909429,0.0,0.0,0.0
2012-08-13,998799.9690909429,0.0,0.0,0.0
2012-08-14,998799.9690909429,0.0,0.0,0.0
2012-08-15,998799.9690909429,0.0,0.0,0.0
2012-08-16,998799.9690909429,0.0,0.0,0.0
2012-08-17,998799.9690909429,0.0,0.0,0.0
2012-08-20,998799.9690909429,0.0,0.0,0.0
2012-08-21,998799.9690909429,0.0,0.0,0.0
2012-08-22,998768.007491932,-3.2000000000000005e-05,79903.99752727544,-18658.783704675436
2012-08-23,999272.3661727009,0.0005049808133476566,79901.44059935455,-18811.895957254146
2012-08-24,999284.6043891883,1.2247127911980563e-05,79941.78929381607,-19058.88115094601
2012-08-27,999184.5360410234,-0.00010013998787272186,0.0,0.0
2012-08-28,999184.5360410234,0.0,0.0,0.0
2012-08-29,999184.5360410234,0.0,0.0,0.0
2012-08-30,999184.5360410234,0.0,0.0,0.0
2012-08-31,999184.5360410234,0.0,0.0,0.0
2012-09-04,999184.5360410234,0.0,0.0,0.0
2012-09-05,999184.5360410234,0.0,0.0,0.0
2012-09-06,999184.5360410234,0.0,0.0,0.0
2012-09-07,999184.5360410234,0.0,0.0,0.0
2012-09-10,999184.5360410234,0.0,0.0,0.0
2012-09-11,999184.5360410234,0.0,0.0,0.0
2012-09-12,999184.5360410234,0.0,0.0,0.0
2012-09-13,999184.5360410234,0.0,0.0,0.0
2012-09-14,999184.5360410234,0.0,0.0,0.0
2012-09-17,999184.5360410234,0.0,0.0,0.0
2012-09-18,999184.5360410234,0.0,0.0,0.0
2012-09-19,999152.5621358701,-3.2e-05,79934.76288328187,18186.384992958334
2012-09-20,999032.6383689793,-0.00012002548102806409,79932.20497086961,18286.29719012445
2012-09-21,998626.4794262102,-0.0004065522257933457,79922.61106951835,18708.10863507734
2012-09-24,998483.1736187267,-0.00014350291168511195,79890.11835409682,18883.247935868454
2012-09-25,998132.559434459,-0.0003511468130174249,0.0,0.0
2012-09-26,998132.559434459,0.0,0.0,0.0
2012-09-27,998132.559434459,0.0,0.0,0.0
2012-09-28,998132.559434459,0.0,0.0,0.0
2012-10-01,998100.6191925571,-3.199999999999999e-05,79850.6047547567,-1832.272571946778
2012-10-02,997887.65045772,-0.0002133740133427263,79848.04953540457,-1612.928314890436
2012-10-03,998053.7830689895,0.00016648428427120895,79831.0120366176,-1779.5195886686852
2012-10-04,998197.2162865294,0.00014371291404641592,79844.30264551914,-1925.5118230159205
2012-10-05,997838.166891197,-0.0003596978527632181,79855.77730292236,-1584.470929256422
2012-10-08,997932.3122204988,9.434929673533653e-05,0.0,0.0
2012-10-09,997932.3122204988,0.0,0.0,0.0
2012-10-10,997932.3122204988,0.0,0.0,0.0
2012-10-11,997932.3122204988,0.0,0.0,0.0
2012-10-12,997932.3122204988,0.0,0.0,0.0
2012-10-15,997932.3122204988,0.0,0.0,0.0
2012-10-16,997932.3122204988,0.0,0.0,0.0
2012-10-17,997900.3783865077,-3.2000000000000005e-05,79834.58497763991,19895.880953693806
2012-10-18,998109.0779074826,0.00020913863296891195,79832.0302709206,20046.29645219232
2012-10-19,998099.1092819024,-9.987511185764694e-06,79848.7262325986,19869.667652740514
2012-10-22,997880.4357356704,-0.00021909001240306378,79847.92874255219,20045.591627935108
2012-10-23,997938.8074523091,5.849570203835939e-05,79830.43485885365,19789.40337557432
2012-10-24,998223.6679279418,0.00028544884065586094,79835.10459618473,19550.728325242628
2012-10-25,997734.1256160449,-0.0004904134490350127,79857.89343423535,19885.264845974423
2012-10-26,997647.7788151911,-8.65428961852735e-05,0.0,0.0
2012-10-31,997647.7788151911,0.0,0.0,0.0
2012-11-01,997647.7788151911,0.0,0.0,0.0
2012-11-02,997647.7788151911,0.0,0.0,0.0
2012-11-05,997615.854086269,-3.199999999999999e-05,79811.82230521528,-930.5940393277124
2012-11-06,997035.5157859543,-0.0005817252181164722,79809.26832690151,-345.51240804034023
2012-11-07,996657.0916845307,-0.0003795492692407184,79762.84126287633,53.40222620956774
2012-11-08,997240.9639567934,0.0005858306504154513,79732.56733476245,-513.7184065416659
2012-11-09,997081.8145549998,-0.00015958971557100186,0.0,0.0
2012-11-12,997081.8145549998,0.0,0.0,0.0
2012-11-13,997081.8145549998,0.0,0.0,0.0
2012-11-14,997081.8145549998,0.0,0.0,0.0
2012-11-15,997081.8145549998,0.0,0.0,0.0
2012-11-16,997081.8145549998,0.0,0.0,0.0
2012-11-19,997081.8145549998,0.0,0.0,0.0
2012-11-20,997081.8145549998,0.0,0.0,0.0
2012-11-21,997081.8145549998,0.0,0.0,0.0
2012-11-23,997081.8145549998,0.0,0.0,0.0
2012-11-26,997081.8145549998,0.0,0.0,0.0
2012-11-27,997081.8145549998,0.0,0.0,0.0
2012-11-28,997081.8145549998,0.0,0.0,0.0
2012-11-29,997081.8145549998,0.0,0.0,0.0
2012-11-30,997081.8145549998,0.0,0.0,0.0
2012-12-03,997081.8145549998,0.0,0.0,0.0
2012-12-04,997081.8145549998,0.0,0.0,0.0
2012-12-05,997081.8145549998,0.0,0.0,0.0
2012-12-06,997081.8145549998,0.0,0.0,0.0
2012-12-07,997081.8145549998,0.0,0.0,0.0
2012-12-10,997081.8145549998,0.0,0.0,0.0
2012-12-11,997081.8145549998,0.0,0.0,0.0
2012-12-12,997081.8145549998,0.0,0.0,0.0
2012-12-13,997081.8145549998,0.0,0.0,0.0
2012-12-14,997081.8145549998,0.0,0.0,0.0
2012-12-17,997081.8145549998,0.0,0.0,0.0
2012-12-18,997081.8145549998,0.0,0.0,0.0
2012-12-19,997081.8145549998,0.0,0.0,0.0
2012-12-20,997081.8145549998,0.0,0.0,0.0
2012-12-21,997081.8145549998,0.0,0.0,0.0
2012-12-24,997081.8145549998,0.0,0.0,0.0
2012-12-26,997081.8145549998,0.0,0.0,0.0
2012-12-27,997081.8145549998,0.0,0.0,0.0
2012-12-28,997081.8145549998,0.0,0.0,0.0
2012-12-31,997081.8145549998,0.0,0.0,0.0
2013-01-02,997081.8145549998,0.0,0.0,0.0
2013-01-03,997081.8145549998,0.0,0.0,0.0
2013-01-04,997081.8145549998,0.0,0.0,0.0
2013-01-07,997081.8145549998,0.0,0.0,0.0
2013-01-08,997081.8145549998,0.0,0.0,0.0
2013-01-09,997081.8145549998,0.0,0.0,0.0
2013-01-10,997081.8145549998,0.0,0.0,0.0
2013-01-11,997081.8145549998,0.0,0.0,0.0
2013-01-14,997081.8145549998,0.0,0.0,0.0
2013-01-15,997081.8145549998,0.0,0.0,0.0
2013-01-16,997081.8145549998,0.0,0.0,0.0
2013-01-17,997081.8145549998,0.0,0.0,0.0
2013-01-18,997081.8145549998,0.0,0.0,0.0
2013-01-22,997081.8145549998,0.0,0.0,0.0
2013-01-23,997081.8145549998,0.0,0.0,0.0
2013-01-24,997081.8145549998,0.0,0.0,0.0
2013-01-25,997081.8145549998,0.0,0.0,0.0
2013-01-28,997081.8145549998,0.0,0.0,0.0
2013-01-29,997081.8145549998,0.0,0.0,0.0
2013-01-30,997081.8145549998,0.0,0.0,0.0
2013-01-31,997081.8145549998,0.0,0.0,0.0
2013-02-01,997049.907936934,-3.2000000000000005e-05,79766.54516439998,1673.933190996955
2013-02-04,997012.4632670683,-3.755546193600552e-05,0.0,0.0
2013-02-05,997012.4632670683,0.0,0.0,0.0
2013-02-06,997012.4632670683,0.0,0.0,0.0
2013-02-07,997012.4632670683,0.0,0.0,0.0
2013-02-08,997012.4632670683,0.0,0.0,0.0
2013-02-11,997012.4632670683,0.0,0.0,0.0
2013-02-12,997012.4632670683,0.0,0.0,0.0
2013-02-13,997012.4632670683,0.0,0.0,0.0
2013-02-14,997012.4632670683,0.0,0.0,0.0
2013-02-15,997012.4632670683,0.0,0.0,0.0
2013-02-19,997012.4632670683,0.0,0.0,0.0
2013-02-20,997012.4632670683,0.0,0.0,0.0
2013-02-21,997012.4632670683,0.0,0.0,0.0
2013-02-22,997012.4632670683,0.0,0.0,0.0
2013-02-25,997012.4632670683,0.0,0.0,0.0
2013-02-26,996980.5588682437,-3.2e-05,79760.99706136546,-19534.601560181287
2013-02-27,996766.4092739123,-0.0002147981647451014,0.0,0.0
2013-02-28,996766.4092739123,0.0,0.0,0.0
2013-03-01,996766.4092739123,0.0,0.0,0.0
2013-03-04,996766.4092739123,0.0,0.0,0.0
2013-03-05,996766.4092739123,0.0,0.0,0.0
2013-03-06,996766.4092739123,0.0,0.0,0.0
2013-03-07,996766.4092739123,0.0,0.0,0.0
2013-03-08,996766.4092739123,0.0,0.0,0.0
2013-03-11,996766.4092739123,0.0,0.0,0.0
2013-03-12,996766.4092739123,0.0,0.0,0.0
2013-03-13,996766.4092739123,0.0,0.0,0.0
2013-03-14,996766.4092739123,0.0,0.0,0.0
2013-03-15,996766.4092739123,0.0,0.0,0.0
2013-03-18,996766.4092739123,0.0,0.0,0.0
2013-03-19,996766.4092739123,0.0,0.0,0.0
2013-03-20,996766.4092739123,0.0,0.0,0.0
2013-03-21,996766.4092739123,0.0,0.0,0.0
2013-03-22,996766.4092739123,0.0,0.0,0.0
2013-03-25,996766.4092739123,0.0,0.0,0.0
2013-03-26,996766.4092739123,0.0,0.0,0.0
2013-03-27,996766.4092739123,0.0,0.0,0.0
2013-03-28,996766.4092739123,0.0,0.0,0.0
2013-04-01,996766.4092739123,0.0,0.0,0.0
2013-04-02,996766.4092739123,0.0,0.0,0.0
2013-04-03,996766.4092739123,0.0,0.0,0.0
2013-04-04,996766.4092739123,0.0,0.0,0.0
2013-04-05,996766.4092739123,0.0,0.0,0.0
2013-04-08,996766.4092739123,0.0,0.0,0.0
2013-04-09,996766.4092739123,0.0,0.0,0.0
2013-04-10,996766.4092739123,0.0,0.0,0.0
2013-04-11,996766.4092739123,0.0,0.0,0.0
2013-04-12,996766.4092739123,0.0,0.0,0.0
2013-04-15,996766.4092739123,0.0,0.0,0.0
2013-04-16,996766.4092739123,0.0,0.0,0.0
2013-04-17,996766.4092739123,0.0,0.0,0.0
2013-04-18,996766.4092739123,0.0,0.0,0.0
2013-04-19,996766.4092739123,0.0,0.0,0.0
2013-04-22,996766.4092739123,0.0,0.0,0.0
2013-04-23,996766.4092739123,0.0,0.0,0.0
2013-04-24,996734.5127488156,-3.2e-05,79741.31274191299,2021.4049216511557
2013-04-25,996862.7658384838,0.00012867327059297418,79738.76101990524,1900.8369205901545
2013-04-26,996725.9079109797,-0.00013728863409701714,79749.0212670787,2031.9037329993807
2013-04-29,996682.1621749646,-4.388943406405734e-05,0.0,0.0
2013-04-30,996682.1621749646,0.0,0.0,0.0
2013-05-01,996682.1621749646,0.0,0.0,0.0
2013-05-02,996682.1621749646,0.0,0.0,0.0
2013-05-03,996682.1621749646,0.0,0.0,0.0
2013-05-06,996682.1621749646,0.0,0.0,0.0
2013-05-07,996682.1621749646,0.0,0.0,0.0
2013-05-08,996682.1621749646,0.0,0.0,0.0
2013-05-09,996650.268345775,-3.2000000000000005e-05,79734.57297399717,23063.694665350373
2013-05-10,996552.4653705837,-9.813169001961884e-05,79732.021467662,23304.06590320168
2013-05-13,996547.932425259,-4.548626873370356e-06,0.0,0.0
2013-05-14,996516.0428914215,-3.2e-05,79723.83459402072,-22516.958735803437
2013-05-15,996121.5656965764,-0.00039585634135951367,0.0,0.0
2013-05-16,996121.5656965764,0.0,0.0,0.0
2013-05-17,996121.5656965764,0.0,0.0,0.0
2013-05-20,996121.5656965764,0.0,0.0,0.0
2013-05-21,996121.5656965764,0.0,0.0,0.0
2013-05-22,996121.5656965764,0.0,0.0,0.0
2013-05-23,996121.5656965764,0.0,0.0,0.0
2013-05-24,996089.6898064741,-3.2e-05,79689.72525572611,23389.140728913164
2013-05-28,995611.3001883357,-0.00048026761348304484,79687.17518451794,23250.437299189205
2013-05-29,994675.4113351109,-0.0009400142937789262,0.0,0.0
2013-05-30,994675.4113351109,0.0,0.0,0.0
2013-05-31,994675.4113351109,0.0,0.0,0.0
2013-06-03,994675.4113351109,0.0,0.0,0.0
2013-06-04,994675.4113351109,0.0,0.0,0.0
2013-06-05,994675.4113351109,0.0,0.0,0.0
2013-06-06,994675.4113351109,0.0,0.0,0.0
2013-06-07,994643.5817219482,-3.2e-05,79574.03290680888,2702.321453431141
2013-06-10,994886.9939094165,0.00024472302635969857,79571.48653775587,2458.7280426146535
2013-06-11,995260.9550781358,0.00037588306110014933,79590.95951275332,2063.8540954444106
2013-06-12,995278.9884921996,1.811928215587615e-05,0.0,0.0
2013-06-13,995278.9884921996,0.0,0.0,0.0
2013-06-14,995278.9884921996,0.0,0.0,0.0
2013-06-17,995278.9884921996,0.0,0.0,0.0
2013-06-18,995278.9884921996,0.0,0.0,0.0
2013-06-19,995278.9884921996,0.0,0.0,0.0
2013-06-20,995247.1395645678,-3.2000000000000005e-05,79622.31907937597,-1828.390317977246
2013-06-21,995398.344223966,0.00015192674601841564,79619.77116516544,-1995.517861384942
2013-06-24,995264.3533680561,-0.00013461028611048777,79631.86753791728,24254.803649620637
2013-06-25,996660.559390996,0.0014028494220806223,79621.1482694445,23603.00386462204
2013-06-26,997673.5473577073,0.0010163821144184811,79732.84475127968,23213.48675974454
2013-06-27,997511.8413128126,-0.00016208312360583256,79813.8837886166,23747.906825984206
2013-06-28,997249.1851618119,-0.00026331131132749407,0.0,0.0
2013-07-01,997249.1851618119,0.0,0.0,0.0
2013-07-02,997249.1851618119,0.0,0.0,0.0
2013-07-03,997249.1851618119,0.0,0.0,0.0
2013-07-05,997249.1851618119,0.0,0.0,0.0
2013-07-08,997249.1851618119,0.0,0.0,0.0
2013-07-09,997249.1851618119,0.0,0.0,0.0
2013-07-10,997249.1851618119,0.0,0.0,0.0
2013-07-11,997249.1851618119,0.0,0.0,0.0
2013-07-12,997249.1851618119,0.0,0.0,0.0
2013-07-15,997249.1851618119,0.0,0.0,0.0
2013-07-16,997249.1851618119,0.0,0.0,0.0
2013-07-17,997249.1851618119,0.0,0.0,0.0
2013-07-18,997249.1851618119,0.0,0.0,0.0
2013-07-19,997249.1851618119,0.0,0.0,0.0
2013-07-22,997249.1851618119,0.0,0.0,0.0
2013-07-23,997249.1851618119,0.0,0.0,0.0
2013-07-24,997249.1851618119,0.0,0.0,0.0
2013-07-25,997249.1851618119,0.0,0.0,0.0
